"","temporelle","temporelle1","geo","cat1","cat2","valeurs"
"14676","2001Q4",2001-12-01,"La Brévine","Femmes","Effectif",3.7
"14677","2001Q4",2001-12-01,"La Brévine","Femmes","Variation trimestrielle",0
"14678","2001Q4",2001-12-01,"La Brévine","Femmes","Variation annuelle",0
"14679","2001Q4",2001-12-01,"La Brévine","Femmes","Variation trimetrielle en %",0
"14680","2001Q4",2001-12-01,"La Brévine","Femmes","Variation annuelle en %",0
"14681","2002Q1",2002-03-01,"La Brévine","Femmes","Effectif",4.7
"14682","2002Q1",2002-03-01,"La Brévine","Femmes","Variation trimestrielle",1
"14683","2002Q1",2002-03-01,"La Brévine","Femmes","Variation annuelle",1.9
"14684","2002Q1",2002-03-01,"La Brévine","Femmes","Variation trimetrielle en %",27.027027027027
"14685","2002Q1",2002-03-01,"La Brévine","Femmes","Variation annuelle en %",67.8571428571429
"14686","2002Q2",2002-06-01,"La Brévine","Femmes","Effectif",4.6
"14687","2002Q2",2002-06-01,"La Brévine","Femmes","Variation trimestrielle",-0.100000000000001
"14688","2002Q2",2002-06-01,"La Brévine","Femmes","Variation annuelle",1.8
"14689","2002Q2",2002-06-01,"La Brévine","Femmes","Variation trimetrielle en %",-2.1276595744681
"14690","2002Q2",2002-06-01,"La Brévine","Femmes","Variation annuelle en %",64.2857142857143
"14691","2002Q3",2002-09-01,"La Brévine","Femmes","Effectif",3.7
"14692","2002Q3",2002-09-01,"La Brévine","Femmes","Variation trimestrielle",-0.899999999999999
"14693","2002Q3",2002-09-01,"La Brévine","Femmes","Variation annuelle",0
"14694","2002Q3",2002-09-01,"La Brévine","Femmes","Variation trimetrielle en %",-19.5652173913043
"14695","2002Q3",2002-09-01,"La Brévine","Femmes","Variation annuelle en %",0
"14696","2002Q4",2002-12-01,"La Brévine","Femmes","Effectif",2.8
"14697","2002Q4",2002-12-01,"La Brévine","Femmes","Variation trimestrielle",-0.9
"14698","2002Q4",2002-12-01,"La Brévine","Femmes","Variation annuelle",-0.9
"14699","2002Q4",2002-12-01,"La Brévine","Femmes","Variation trimetrielle en %",-24.3243243243243
"14700","2002Q4",2002-12-01,"La Brévine","Femmes","Variation annuelle en %",-24.3243243243243
"14701","2003Q1",2003-03-01,"La Brévine","Femmes","Effectif",2.8
"14702","2003Q1",2003-03-01,"La Brévine","Femmes","Variation trimestrielle",0
"14703","2003Q1",2003-03-01,"La Brévine","Femmes","Variation annuelle",-1.9
"14704","2003Q1",2003-03-01,"La Brévine","Femmes","Variation trimetrielle en %",0
"14705","2003Q1",2003-03-01,"La Brévine","Femmes","Variation annuelle en %",-40.4255319148936
"14706","2003Q2",2003-06-01,"La Brévine","Femmes","Effectif",3.7
"14707","2003Q2",2003-06-01,"La Brévine","Femmes","Variation trimestrielle",0.9
"14708","2003Q2",2003-06-01,"La Brévine","Femmes","Variation annuelle",-0.899999999999999
"14709","2003Q2",2003-06-01,"La Brévine","Femmes","Variation trimetrielle en %",32.1428571428572
"14710","2003Q2",2003-06-01,"La Brévine","Femmes","Variation annuelle en %",-19.5652173913043
"14711","2003Q3",2003-09-01,"La Brévine","Femmes","Effectif",3.7
"14712","2003Q3",2003-09-01,"La Brévine","Femmes","Variation trimestrielle",0
"14713","2003Q3",2003-09-01,"La Brévine","Femmes","Variation annuelle",0
"14714","2003Q3",2003-09-01,"La Brévine","Femmes","Variation trimetrielle en %",0
"14715","2003Q3",2003-09-01,"La Brévine","Femmes","Variation annuelle en %",0
"14716","2003Q4",2003-12-01,"La Brévine","Femmes","Effectif",7.4
"14717","2003Q4",2003-12-01,"La Brévine","Femmes","Variation trimestrielle",3.7
"14718","2003Q4",2003-12-01,"La Brévine","Femmes","Variation annuelle",4.6
"14719","2003Q4",2003-12-01,"La Brévine","Femmes","Variation trimetrielle en %",100
"14720","2003Q4",2003-12-01,"La Brévine","Femmes","Variation annuelle en %",164.285714285714
"14721","2004Q1",2004-03-01,"La Brévine","Femmes","Effectif",7.5
"14722","2004Q1",2004-03-01,"La Brévine","Femmes","Variation trimestrielle",0.0999999999999996
"14723","2004Q1",2004-03-01,"La Brévine","Femmes","Variation annuelle",4.7
"14724","2004Q1",2004-03-01,"La Brévine","Femmes","Variation trimetrielle en %",1.35135135135135
"14725","2004Q1",2004-03-01,"La Brévine","Femmes","Variation annuelle en %",167.857142857143
"14726","2004Q2",2004-06-01,"La Brévine","Femmes","Effectif",8.5
"14727","2004Q2",2004-06-01,"La Brévine","Femmes","Variation trimestrielle",1
"14728","2004Q2",2004-06-01,"La Brévine","Femmes","Variation annuelle",4.8
"14729","2004Q2",2004-06-01,"La Brévine","Femmes","Variation trimetrielle en %",13.3333333333333
"14730","2004Q2",2004-06-01,"La Brévine","Femmes","Variation annuelle en %",129.72972972973
"14731","2004Q3",2004-09-01,"La Brévine","Femmes","Effectif",9.9
"14732","2004Q3",2004-09-01,"La Brévine","Femmes","Variation trimestrielle",1.4
"14733","2004Q3",2004-09-01,"La Brévine","Femmes","Variation annuelle",6.2
"14734","2004Q3",2004-09-01,"La Brévine","Femmes","Variation trimetrielle en %",16.4705882352941
"14735","2004Q3",2004-09-01,"La Brévine","Femmes","Variation annuelle en %",167.567567567568
"14736","2004Q4",2004-12-01,"La Brévine","Femmes","Effectif",7.9
"14737","2004Q4",2004-12-01,"La Brévine","Femmes","Variation trimestrielle",-2
"14738","2004Q4",2004-12-01,"La Brévine","Femmes","Variation annuelle",0.5
"14739","2004Q4",2004-12-01,"La Brévine","Femmes","Variation trimetrielle en %",-20.2020202020202
"14740","2004Q4",2004-12-01,"La Brévine","Femmes","Variation annuelle en %",6.75675675675676
"14741","2005Q1",2005-03-01,"La Brévine","Femmes","Effectif",7.9
"14742","2005Q1",2005-03-01,"La Brévine","Femmes","Variation trimestrielle",0
"14743","2005Q1",2005-03-01,"La Brévine","Femmes","Variation annuelle",0.4
"14744","2005Q1",2005-03-01,"La Brévine","Femmes","Variation trimetrielle en %",0
"14745","2005Q1",2005-03-01,"La Brévine","Femmes","Variation annuelle en %",5.33333333333334
"14746","2005Q2",2005-06-01,"La Brévine","Femmes","Effectif",10.2
"14747","2005Q2",2005-06-01,"La Brévine","Femmes","Variation trimestrielle",2.3
"14748","2005Q2",2005-06-01,"La Brévine","Femmes","Variation annuelle",1.7
"14749","2005Q2",2005-06-01,"La Brévine","Femmes","Variation trimetrielle en %",29.1139240506329
"14750","2005Q2",2005-06-01,"La Brévine","Femmes","Variation annuelle en %",20
"14751","2005Q3",2005-09-01,"La Brévine","Femmes","Effectif",10
"14752","2005Q3",2005-09-01,"La Brévine","Femmes","Variation trimestrielle",-0.199999999999999
"14753","2005Q3",2005-09-01,"La Brévine","Femmes","Variation annuelle",0.0999999999999996
"14754","2005Q3",2005-09-01,"La Brévine","Femmes","Variation trimetrielle en %",-1.96078431372548
"14755","2005Q3",2005-09-01,"La Brévine","Femmes","Variation annuelle en %",1.01010101010101
"14756","2005Q4",2005-12-01,"La Brévine","Femmes","Effectif",9.2
"14757","2005Q4",2005-12-01,"La Brévine","Femmes","Variation trimestrielle",-0.800000000000001
"14758","2005Q4",2005-12-01,"La Brévine","Femmes","Variation annuelle",1.3
"14759","2005Q4",2005-12-01,"La Brévine","Femmes","Variation trimetrielle en %",-8.00000000000001
"14760","2005Q4",2005-12-01,"La Brévine","Femmes","Variation annuelle en %",16.4556962025316
"14761","2006Q1",2006-03-01,"La Brévine","Femmes","Effectif",9.1
"14762","2006Q1",2006-03-01,"La Brévine","Femmes","Variation trimestrielle",-0.0999999999999996
"14763","2006Q1",2006-03-01,"La Brévine","Femmes","Variation annuelle",1.2
"14764","2006Q1",2006-03-01,"La Brévine","Femmes","Variation trimetrielle en %",-1.08695652173913
"14765","2006Q1",2006-03-01,"La Brévine","Femmes","Variation annuelle en %",15.1898734177215
"14766","2006Q2",2006-06-01,"La Brévine","Femmes","Effectif",8.5
"14767","2006Q2",2006-06-01,"La Brévine","Femmes","Variation trimestrielle",-0.6
"14768","2006Q2",2006-06-01,"La Brévine","Femmes","Variation annuelle",-1.7
"14769","2006Q2",2006-06-01,"La Brévine","Femmes","Variation trimetrielle en %",-6.59340659340659
"14770","2006Q2",2006-06-01,"La Brévine","Femmes","Variation annuelle en %",-16.6666666666667
"14771","2006Q3",2006-09-01,"La Brévine","Femmes","Effectif",8.5
"14772","2006Q3",2006-09-01,"La Brévine","Femmes","Variation trimestrielle",0
"14773","2006Q3",2006-09-01,"La Brévine","Femmes","Variation annuelle",-1.5
"14774","2006Q3",2006-09-01,"La Brévine","Femmes","Variation trimetrielle en %",0
"14775","2006Q3",2006-09-01,"La Brévine","Femmes","Variation annuelle en %",-15
"14776","2006Q4",2006-12-01,"La Brévine","Femmes","Effectif",7.7
"14777","2006Q4",2006-12-01,"La Brévine","Femmes","Variation trimestrielle",-0.8
"14778","2006Q4",2006-12-01,"La Brévine","Femmes","Variation annuelle",-1.5
"14779","2006Q4",2006-12-01,"La Brévine","Femmes","Variation trimetrielle en %",-9.41176470588235
"14780","2006Q4",2006-12-01,"La Brévine","Femmes","Variation annuelle en %",-16.3043478260869
"14781","2007Q1",2007-03-01,"La Brévine","Femmes","Effectif",6.7
"14782","2007Q1",2007-03-01,"La Brévine","Femmes","Variation trimestrielle",-1
"14783","2007Q1",2007-03-01,"La Brévine","Femmes","Variation annuelle",-2.4
"14784","2007Q1",2007-03-01,"La Brévine","Femmes","Variation trimetrielle en %",-12.987012987013
"14785","2007Q1",2007-03-01,"La Brévine","Femmes","Variation annuelle en %",-26.3736263736264
"14786","2007Q2",2007-06-01,"La Brévine","Femmes","Effectif",8.5
"14787","2007Q2",2007-06-01,"La Brévine","Femmes","Variation trimestrielle",1.8
"14788","2007Q2",2007-06-01,"La Brévine","Femmes","Variation annuelle",0
"14789","2007Q2",2007-06-01,"La Brévine","Femmes","Variation trimetrielle en %",26.865671641791
"14790","2007Q2",2007-06-01,"La Brévine","Femmes","Variation annuelle en %",0
"14791","2007Q3",2007-09-01,"La Brévine","Femmes","Effectif",9.4
"14792","2007Q3",2007-09-01,"La Brévine","Femmes","Variation trimestrielle",0.9
"14793","2007Q3",2007-09-01,"La Brévine","Femmes","Variation annuelle",0.9
"14794","2007Q3",2007-09-01,"La Brévine","Femmes","Variation trimetrielle en %",10.5882352941177
"14795","2007Q3",2007-09-01,"La Brévine","Femmes","Variation annuelle en %",10.5882352941177
"14796","2007Q4",2007-12-01,"La Brévine","Femmes","Effectif",8.5
"14797","2007Q4",2007-12-01,"La Brévine","Femmes","Variation trimestrielle",-0.9
"14798","2007Q4",2007-12-01,"La Brévine","Femmes","Variation annuelle",0.8
"14799","2007Q4",2007-12-01,"La Brévine","Femmes","Variation trimetrielle en %",-9.57446808510639
"14800","2007Q4",2007-12-01,"La Brévine","Femmes","Variation annuelle en %",10.3896103896104
"14801","2008Q1",2008-03-01,"La Brévine","Femmes","Effectif",8.6
"14802","2008Q1",2008-03-01,"La Brévine","Femmes","Variation trimestrielle",0.0999999999999996
"14803","2008Q1",2008-03-01,"La Brévine","Femmes","Variation annuelle",1.9
"14804","2008Q1",2008-03-01,"La Brévine","Femmes","Variation trimetrielle en %",1.17647058823529
"14805","2008Q1",2008-03-01,"La Brévine","Femmes","Variation annuelle en %",28.3582089552239
"14806","2008Q2",2008-06-01,"La Brévine","Femmes","Effectif",4.2
"14807","2008Q2",2008-06-01,"La Brévine","Femmes","Variation trimestrielle",-4.4
"14808","2008Q2",2008-06-01,"La Brévine","Femmes","Variation annuelle",-4.3
"14809","2008Q2",2008-06-01,"La Brévine","Femmes","Variation trimetrielle en %",-51.1627906976744
"14810","2008Q2",2008-06-01,"La Brévine","Femmes","Variation annuelle en %",-50.5882352941176
"14811","2008Q3",2008-09-01,"La Brévine","Femmes","Effectif",3.4
"14812","2008Q3",2008-09-01,"La Brévine","Femmes","Variation trimestrielle",-0.8
"14813","2008Q3",2008-09-01,"La Brévine","Femmes","Variation annuelle",-6
"14814","2008Q3",2008-09-01,"La Brévine","Femmes","Variation trimetrielle en %",-19.0476190476191
"14815","2008Q3",2008-09-01,"La Brévine","Femmes","Variation annuelle en %",-63.8297872340425
"14816","2008Q4",2008-12-01,"La Brévine","Femmes","Effectif",3.2
"14817","2008Q4",2008-12-01,"La Brévine","Femmes","Variation trimestrielle",-0.2
"14818","2008Q4",2008-12-01,"La Brévine","Femmes","Variation annuelle",-5.3
"14819","2008Q4",2008-12-01,"La Brévine","Femmes","Variation trimetrielle en %",-5.88235294117646
"14820","2008Q4",2008-12-01,"La Brévine","Femmes","Variation annuelle en %",-62.3529411764706
"14821","2009Q1",2009-03-01,"La Brévine","Femmes","Effectif",3.3
"14822","2009Q1",2009-03-01,"La Brévine","Femmes","Variation trimestrielle",0.0999999999999996
"14823","2009Q1",2009-03-01,"La Brévine","Femmes","Variation annuelle",-5.3
"14824","2009Q1",2009-03-01,"La Brévine","Femmes","Variation trimetrielle en %",3.12499999999999
"14825","2009Q1",2009-03-01,"La Brévine","Femmes","Variation annuelle en %",-61.6279069767442
"14826","2009Q2",2009-06-01,"La Brévine","Femmes","Effectif",3.3
"14827","2009Q2",2009-06-01,"La Brévine","Femmes","Variation trimestrielle",0
"14828","2009Q2",2009-06-01,"La Brévine","Femmes","Variation annuelle",-0.9
"14829","2009Q2",2009-06-01,"La Brévine","Femmes","Variation trimetrielle en %",0
"14830","2009Q2",2009-06-01,"La Brévine","Femmes","Variation annuelle en %",-21.4285714285714
"14831","2009Q3",2009-09-01,"La Brévine","Femmes","Effectif",2.5
"14832","2009Q3",2009-09-01,"La Brévine","Femmes","Variation trimestrielle",-0.8
"14833","2009Q3",2009-09-01,"La Brévine","Femmes","Variation annuelle",-0.9
"14834","2009Q3",2009-09-01,"La Brévine","Femmes","Variation trimetrielle en %",-24.2424242424242
"14835","2009Q3",2009-09-01,"La Brévine","Femmes","Variation annuelle en %",-26.4705882352941
"14836","2009Q4",2009-12-01,"La Brévine","Femmes","Effectif",2.6
"14837","2009Q4",2009-12-01,"La Brévine","Femmes","Variation trimestrielle",0.1
"14838","2009Q4",2009-12-01,"La Brévine","Femmes","Variation annuelle",-0.6
"14839","2009Q4",2009-12-01,"La Brévine","Femmes","Variation trimetrielle en %",4
"14840","2009Q4",2009-12-01,"La Brévine","Femmes","Variation annuelle en %",-18.75
"14841","2010Q1",2010-03-01,"La Brévine","Femmes","Effectif",2.5
"14842","2010Q1",2010-03-01,"La Brévine","Femmes","Variation trimestrielle",-0.1
"14843","2010Q1",2010-03-01,"La Brévine","Femmes","Variation annuelle",-0.8
"14844","2010Q1",2010-03-01,"La Brévine","Femmes","Variation trimetrielle en %",-3.84615384615385
"14845","2010Q1",2010-03-01,"La Brévine","Femmes","Variation annuelle en %",-24.2424242424242
"14846","2010Q2",2010-06-01,"La Brévine","Femmes","Effectif",0.9
"14847","2010Q2",2010-06-01,"La Brévine","Femmes","Variation trimestrielle",-1.6
"14848","2010Q2",2010-06-01,"La Brévine","Femmes","Variation annuelle",-2.4
"14849","2010Q2",2010-06-01,"La Brévine","Femmes","Variation trimetrielle en %",-64
"14850","2010Q2",2010-06-01,"La Brévine","Femmes","Variation annuelle en %",-72.7272727272727
"14851","2010Q3",2010-09-01,"La Brévine","Femmes","Effectif",0.9
"14852","2010Q3",2010-09-01,"La Brévine","Femmes","Variation trimestrielle",0
"14853","2010Q3",2010-09-01,"La Brévine","Femmes","Variation annuelle",-1.6
"14854","2010Q3",2010-09-01,"La Brévine","Femmes","Variation trimetrielle en %",0
"14855","2010Q3",2010-09-01,"La Brévine","Femmes","Variation annuelle en %",-64
"14856","2010Q4",2010-12-01,"La Brévine","Femmes","Effectif",0.9
"14857","2010Q4",2010-12-01,"La Brévine","Femmes","Variation trimestrielle",0
"14858","2010Q4",2010-12-01,"La Brévine","Femmes","Variation annuelle",-1.7
"14859","2010Q4",2010-12-01,"La Brévine","Femmes","Variation trimetrielle en %",0
"14860","2010Q4",2010-12-01,"La Brévine","Femmes","Variation annuelle en %",-65.3846153846154
"14861","2011Q1",2011-03-01,"La Brévine","Femmes","Effectif",1
"14862","2011Q1",2011-03-01,"La Brévine","Femmes","Variation trimestrielle",0.1
"14863","2011Q1",2011-03-01,"La Brévine","Femmes","Variation annuelle",-1.5
"14864","2011Q1",2011-03-01,"La Brévine","Femmes","Variation trimetrielle en %",11.1111111111111
"14865","2011Q1",2011-03-01,"La Brévine","Femmes","Variation annuelle en %",-60
"14866","2011Q2",2011-06-01,"La Brévine","Femmes","Effectif",0
"14867","2011Q2",2011-06-01,"La Brévine","Femmes","Variation trimestrielle",-1
"14868","2011Q2",2011-06-01,"La Brévine","Femmes","Variation annuelle",-0.9
"14869","2011Q2",2011-06-01,"La Brévine","Femmes","Variation trimetrielle en %",-100
"14870","2011Q2",2011-06-01,"La Brévine","Femmes","Variation annuelle en %",-100
"14871","2011Q3",2011-09-01,"La Brévine","Femmes","Effectif",1
"14872","2011Q3",2011-09-01,"La Brévine","Femmes","Variation trimestrielle",1
"14873","2011Q3",2011-09-01,"La Brévine","Femmes","Variation annuelle",0.1
"14874","2011Q3",2011-09-01,"La Brévine","Femmes","Variation trimetrielle en %",Inf
"14875","2011Q3",2011-09-01,"La Brévine","Femmes","Variation annuelle en %",11.1111111111111
"14876","2011Q4",2011-12-01,"La Brévine","Femmes","Effectif",2
"14877","2011Q4",2011-12-01,"La Brévine","Femmes","Variation trimestrielle",1
"14878","2011Q4",2011-12-01,"La Brévine","Femmes","Variation annuelle",1.1
"14879","2011Q4",2011-12-01,"La Brévine","Femmes","Variation trimetrielle en %",100
"14880","2011Q4",2011-12-01,"La Brévine","Femmes","Variation annuelle en %",122.222222222222
"14881","2012Q1",2012-03-01,"La Brévine","Femmes","Effectif",4
"14882","2012Q1",2012-03-01,"La Brévine","Femmes","Variation trimestrielle",2
"14883","2012Q1",2012-03-01,"La Brévine","Femmes","Variation annuelle",3
"14884","2012Q1",2012-03-01,"La Brévine","Femmes","Variation trimetrielle en %",100
"14885","2012Q1",2012-03-01,"La Brévine","Femmes","Variation annuelle en %",300
"14886","2012Q2",2012-06-01,"La Brévine","Femmes","Effectif",5
"14887","2012Q2",2012-06-01,"La Brévine","Femmes","Variation trimestrielle",1
"14888","2012Q2",2012-06-01,"La Brévine","Femmes","Variation annuelle",5
"14889","2012Q2",2012-06-01,"La Brévine","Femmes","Variation trimetrielle en %",25
"14890","2012Q2",2012-06-01,"La Brévine","Femmes","Variation annuelle en %",Inf
"14891","2012Q3",2012-09-01,"La Brévine","Femmes","Effectif",4
"14892","2012Q3",2012-09-01,"La Brévine","Femmes","Variation trimestrielle",-1
"14893","2012Q3",2012-09-01,"La Brévine","Femmes","Variation annuelle",3
