Canton	Annee	Parti	Electeurs fictifs	Suffrage en pourcent
Fribourg / Freiburg	2007	Rép.		
Fribourg / Freiburg	2007	DS		
Fribourg / Freiburg	2007	UDF	722	0.88
Fribourg / Freiburg	2007	PSL		
Fribourg / Freiburg	2007	Lega		
Fribourg / Freiburg	2007	MCR		
Fribourg / Freiburg	2007	Sép.		
Fribourg / Freiburg	2007	Autres	1299	1.58
Fribourg / Freiburg	2003	PLR	9323	12.76
Fribourg / Freiburg	2003	PDC	18545	25.38
Fribourg / Freiburg	2003	PS	15704	21.49
Fribourg / Freiburg	2003	UDC	15635	21.39
Fribourg / Freiburg	2003	PL		
Fribourg / Freiburg	2003	AdI		
Fribourg / Freiburg	2003	PEV	522	0.71
Fribourg / Freiburg	2003	PCS	7643	10.46
Fribourg / Freiburg	2003	PVL		
Fribourg / Freiburg	2003	PBD		
Fribourg / Freiburg	2003	PST		
Fribourg / Freiburg	2003	PSA		
Fribourg / Freiburg	2003	POCH		
Fribourg / Freiburg	2003	PES	2941	4.02
Fribourg / Freiburg	2003	AVF		
Fribourg / Freiburg	2003	Sol.		
Fribourg / Freiburg	2003	Rép.		
Fribourg / Freiburg	2003	DS		
Fribourg / Freiburg	2003	UDF	525	0.72
Fribourg / Freiburg	2003	PSL		
Fribourg / Freiburg	2003	Lega		
Fribourg / Freiburg	2003	MCR		
Fribourg / Freiburg	2003	Sép.		
Fribourg / Freiburg	2003	Autres	2244	3.07
Fribourg / Freiburg	1999	PLR	9344	14.75
Fribourg / Freiburg	1999	PDC	21358	33.72
Fribourg / Freiburg	1999	PS	12842	20.27
Fribourg / Freiburg	1999	UDC	7246	11.44
Fribourg / Freiburg	1999	PL		
Fribourg / Freiburg	1999	AdI		
Fribourg / Freiburg	1999	PEV		
Fribourg / Freiburg	1999	PCS	6910	10.91
Fribourg / Freiburg	1999	PVL		
Fribourg / Freiburg	1999	PBD		
Fribourg / Freiburg	1999	PST		
Fribourg / Freiburg	1999	PSA		
Fribourg / Freiburg	1999	POCH		
Fribourg / Freiburg	1999	PES		
Fribourg / Freiburg	1999	AVF		
Fribourg / Freiburg	1999	Sol.		
Fribourg / Freiburg	1999	Rép.		
Fribourg / Freiburg	1999	DS	207	0.33
Fribourg / Freiburg	1999	UDF		
Fribourg / Freiburg	1999	PSL		
Fribourg / Freiburg	1999	Lega		
Fribourg / Freiburg	1999	MCR		
Fribourg / Freiburg	1999	Sép.		
Fribourg / Freiburg	1999	Autres	5434	8.58
Fribourg / Freiburg	1995	PLR	9297	15.91
Fribourg / Freiburg	1995	PDC	21004	35.95
Fribourg / Freiburg	1995	PS	10103	17.29
Fribourg / Freiburg	1995	UDC	4870	8.34
Fribourg / Freiburg	1995	PL		
Fribourg / Freiburg	1995	AdI		
Fribourg / Freiburg	1995	PEV		
Fribourg / Freiburg	1995	PCS	5097	8.72
Fribourg / Freiburg	1995	PVL		
Fribourg / Freiburg	1995	PBD		
Fribourg / Freiburg	1995	PST	535	0.92
Fribourg / Freiburg	1995	PSA		
Fribourg / Freiburg	1995	POCH		
Fribourg / Freiburg	1995	PES	1360	2.33
Fribourg / Freiburg	1995	AVF		
Fribourg / Freiburg	1995	Sol.		
Fribourg / Freiburg	1995	Rép.		
Fribourg / Freiburg	1995	DS	514	0.88
Fribourg / Freiburg	1995	UDF		
Fribourg / Freiburg	1995	PSL		
Fribourg / Freiburg	1995	Lega		
Fribourg / Freiburg	1995	MCR		
Fribourg / Freiburg	1995	Sép.		
Fribourg / Freiburg	1995	Autres	5639	9.65
Fribourg / Freiburg	1991	PLR	10248	16.14
Fribourg / Freiburg	1991	PDC	23391	36.83
Fribourg / Freiburg	1991	PS	11823	18.62
Fribourg / Freiburg	1991	UDC	6153	9.69
Fribourg / Freiburg	1991	PL		
Fribourg / Freiburg	1991	AdI		
Fribourg / Freiburg	1991	PEV		
Fribourg / Freiburg	1991	PCS	4898	7.71
Fribourg / Freiburg	1991	PVL		
Fribourg / Freiburg	1991	PBD		
Fribourg / Freiburg	1991	PST		
Fribourg / Freiburg	1991	PSA		
Fribourg / Freiburg	1991	POCH		
Fribourg / Freiburg	1991	PES		
Fribourg / Freiburg	1991	AVF		
Fribourg / Freiburg	1991	Sol.		
Fribourg / Freiburg	1991	Rép.		
Fribourg / Freiburg	1991	DS	916	1.44
Fribourg / Freiburg	1991	UDF		
Fribourg / Freiburg	1991	PSL		
Fribourg / Freiburg	1991	Lega		
Fribourg / Freiburg	1991	MCR		
Fribourg / Freiburg	1991	Sép.		
Fribourg / Freiburg	1991	Autres	6074	9.57
Fribourg / Freiburg	1987	PLR	9931	16.67
Fribourg / Freiburg	1987	PDC	22443	37.68
Fribourg / Freiburg	1987	PS	13213	22.18
Fribourg / Freiburg	1987	UDC	5272	8.85
Fribourg / Freiburg	1987	PL		
Fribourg / Freiburg	1987	AdI		
Fribourg / Freiburg	1987	PEV		
Fribourg / Freiburg	1987	PCS	4096	6.88
Fribourg / Freiburg	1987	PVL		
Fribourg / Freiburg	1987	PBD		
Fribourg / Freiburg	1987	PST		
Fribourg / Freiburg	1987	PSA		
Fribourg / Freiburg	1987	POCH		
Fribourg / Freiburg	1987	PES	2492	4.18
Fribourg / Freiburg	1987	AVF	1012	1.7
Fribourg / Freiburg	1987	Sol.		
Fribourg / Freiburg	1987	Rép.		
Fribourg / Freiburg	1987	DS		
Fribourg / Freiburg	1987	UDF		
Fribourg / Freiburg	1987	PSL		
Fribourg / Freiburg	1987	Lega		
Fribourg / Freiburg	1987	MCR		
Fribourg / Freiburg	1987	Sép.		
Fribourg / Freiburg	1987	Autres	1107	1.86
Fribourg / Freiburg	1983	PLR	12759	19.98
Fribourg / Freiburg	1983	PDC	24238	37.96
Fribourg / Freiburg	1983	PS	15309	23.98
Fribourg / Freiburg	1983	UDC	5651	8.85
Fribourg / Freiburg	1983	PL		
Fribourg / Freiburg	1983	AdI		
Fribourg / Freiburg	1983	PEV		
Fribourg / Freiburg	1983	PCS	4779	7.49
Fribourg / Freiburg	1983	PVL		
Fribourg / Freiburg	1983	PBD		
Fribourg / Freiburg	1983	PST		
Fribourg / Freiburg	1983	PSA		
Fribourg / Freiburg	1983	POCH		
Fribourg / Freiburg	1983	PES		
Fribourg / Freiburg	1983	AVF		
Fribourg / Freiburg	1983	Sol.		
Fribourg / Freiburg	1983	Rép.		
Fribourg / Freiburg	1983	DS		
Fribourg / Freiburg	1983	UDF		
Fribourg / Freiburg	1983	PSL		
Fribourg / Freiburg	1983	Lega		
Fribourg / Freiburg	1983	MCR		
Fribourg / Freiburg	1983	Sép.		
Fribourg / Freiburg	1983	Autres	1109	1.74
Fribourg / Freiburg	1979	PLR	12733	22.97
Fribourg / Freiburg	1979	PDC	22108	39.88
Fribourg / Freiburg	1979	PS	17028	30.71
Fribourg / Freiburg	1979	UDC	3571	6.44
Fribourg / Freiburg	1979	PL		
Fribourg / Freiburg	1979	AdI		
Fribourg / Freiburg	1979	PEV		
Fribourg / Freiburg	1979	PCS		
Fribourg / Freiburg	1979	PVL		
Fribourg / Freiburg	1979	PBD		
Fribourg / Freiburg	1979	PST		
Fribourg / Freiburg	1979	PSA		
Fribourg / Freiburg	1979	POCH		
Fribourg / Freiburg	1979	PES		
Fribourg / Freiburg	1979	AVF		
Fribourg / Freiburg	1979	Sol.		
Fribourg / Freiburg	1979	Rép.		
Fribourg / Freiburg	1979	DS		
Fribourg / Freiburg	1979	UDF		
Fribourg / Freiburg	1979	PSL		
Fribourg / Freiburg	1979	Lega		
Fribourg / Freiburg	1979	MCR		
Fribourg / Freiburg	1979	Sép.		
Fribourg / Freiburg	1979	Autres		
Fribourg / Freiburg	1975	PLR	11474	22.11
Fribourg / Freiburg	1975	PDC	24337	46.9
Fribourg / Freiburg	1975	PS	13349	25.73
Fribourg / Freiburg	1975	UDC	2221	4.28
Fribourg / Freiburg	1975	PL		
Fribourg / Freiburg	1975	AdI		
Fribourg / Freiburg	1975	PEV		
Fribourg / Freiburg	1975	PCS		
Fribourg / Freiburg	1975	PVL		
Fribourg / Freiburg	1975	PBD		
Fribourg / Freiburg	1975	PST		
Fribourg / Freiburg	1975	PSA		
Fribourg / Freiburg	1975	POCH		
Fribourg / Freiburg	1975	PES		
Fribourg / Freiburg	1975	AVF		
Fribourg / Freiburg	1975	Sol.		
Fribourg / Freiburg	1975	Rép.		
Fribourg / Freiburg	1975	DS		
Fribourg / Freiburg	1975	UDF		
Fribourg / Freiburg	1975	PSL		
Fribourg / Freiburg	1975	Lega		
Fribourg / Freiburg	1975	MCR		
Fribourg / Freiburg	1975	Sép.		
Fribourg / Freiburg	1975	Autres	510	0.98
Fribourg / Freiburg	1971	PLR	13646	24.68
Fribourg / Freiburg	1971	PDC	22930	41.47
Fribourg / Freiburg	1971	PS	10988	19.87
Fribourg / Freiburg	1971	UDC	4793	8.67
Fribourg / Freiburg	1971	PL		
Fribourg / Freiburg	1971	AdI		
Fribourg / Freiburg	1971	PEV		
Fribourg / Freiburg	1971	PCS	2936	5.31
Fribourg / Freiburg	1971	PVL		
Fribourg / Freiburg	1971	PBD		
Fribourg / Freiburg	1971	PST		
Fribourg / Freiburg	1971	PSA		
Fribourg / Freiburg	1971	POCH		
Fribourg / Freiburg	1971	PES		
Fribourg / Freiburg	1971	AVF		
Fribourg / Freiburg	1971	Sol.		
Fribourg / Freiburg	1971	Rép.		
Fribourg / Freiburg	1971	DS		
Fribourg / Freiburg	1971	UDF		
Fribourg / Freiburg	1971	PSL		
Fribourg / Freiburg	1971	Lega		
Fribourg / Freiburg	1971	MCR		
Fribourg / Freiburg	1971	Sép.		
Fribourg / Freiburg	1971	Autres		
Solothurn	2019	PLR	14716	18.52
Solothurn	2019	PDC	11282	14.2
Solothurn	2019	PS	14652	18.44
Solothurn	2019	UDC	20587	25.91
Solothurn	2019	PL		
Solothurn	2019	AdI		
Solothurn	2019	PEV	953	1.2
Solothurn	2019	PCS		
Solothurn	2019	PVL	5409	6.81
Solothurn	2019	PBD	1580	1.99
Solothurn	2019	PST		
Solothurn	2019	PSA		
Solothurn	2019	POCH		
Solothurn	2019	PES	9072	11.42
Solothurn	2019	AVF		
Solothurn	2019	Sol.		
Solothurn	2019	Rép.		
Solothurn	2019	DS	479	0.6
Solothurn	2019	UDF		
Solothurn	2019	PSL		
Solothurn	2019	Lega		
Solothurn	2019	MCR		
Solothurn	2019	Sép.		
Solothurn	2019	Autres	727	0.92
Solothurn	2015	PLR	18517	21.22
Solothurn	2015	PDC	12912	14.8
Solothurn	2015	PS	17474	20.03
Solothurn	2015	UDC	25152	28.83
Solothurn	2015	PL		
Solothurn	2015	AdI		
Solothurn	2015	PEV	1049	1.2
Solothurn	2015	PCS		
Solothurn	2015	PVL	3010	3.45
Solothurn	2015	PBD	2984	3.42
Solothurn	2015	PST		
Solothurn	2015	PSA		
Solothurn	2015	POCH		
Solothurn	2015	PES	4847	5.56
Solothurn	2015	AVF		
Solothurn	2015	Sol.		
Solothurn	2015	Rép.		
Solothurn	2015	DS		
Solothurn	2015	UDF	441	0.51
Solothurn	2015	PSL		
Solothurn	2015	Lega		
Solothurn	2015	MCR		
Solothurn	2015	Sép.		
Solothurn	2015	Autres	859	0.98
Solothurn	2011	PLR	16217	18.41
Solothurn	2011	PDC	15730	17.86
Solothurn	2011	PS	16125	18.3
Solothurn	2011	UDC	21431	24.33
Solothurn	2011	PL		
Solothurn	2011	AdI		
Solothurn	2011	PEV	1288	1.46
Solothurn	2011	PCS		
Solothurn	2011	PVL	4383	4.98
Solothurn	2011	PBD	3844	4.36
Solothurn	2011	PST		
Solothurn	2011	PSA		
Solothurn	2011	POCH		
Solothurn	2011	PES	6605	7.5
Solothurn	2011	AVF		
Solothurn	2011	Sol.		
Solothurn	2011	Rép.		
Solothurn	2011	DS		
Solothurn	2011	UDF	428	0.49
Solothurn	2011	PSL		
Solothurn	2011	Lega		
Solothurn	2011	MCR		
Solothurn	2011	Sép.		
Solothurn	2011	Autres	2045	2.32
Solothurn	2007	PLR	17596	20.95
Solothurn	2007	PDC	17100	20.36
Solothurn	2007	PS	16340	19.46
Solothurn	2007	UDC	22754	27.1
Solothurn	2007	PL		
Solothurn	2007	AdI		
Solothurn	2007	PEV	1482	1.76
Solothurn	2007	PCS		
Solothurn	2007	PVL		
Solothurn	2007	PBD		
Solothurn	2007	PST		
Solothurn	2007	PSA		
Solothurn	2007	POCH		
Solothurn	2007	PES	8384	9.98
Solothurn	2007	AVF		
Solothurn	2007	Sol.		
Solothurn	2007	Rép.		
Solothurn	2007	DS	321	0.38
Solothurn	2007	UDF		
Solothurn	2007	PSL		
Solothurn	2007	Lega		
Solothurn	2007	MCR		
Solothurn	2007	Sép.		
Solothurn	2007	Autres		
Solothurn	2003	PLR	18648	23.97
Solothurn	2003	PDC	16352	21.01
Solothurn	2003	PS	19743	25.37
Solothurn	2003	UDC	17475	22.46
Solothurn	2003	PL		
Solothurn	2003	AdI		
Solothurn	2003	PEV	931	1.2
Solothurn	2003	PCS		
Solothurn	2003	PVL		
Solothurn	2003	PBD		
Solothurn	2003	PST		
Solothurn	2003	PSA		
Solothurn	2003	POCH		
Solothurn	2003	PES	4664	5.99
Solothurn	2003	AVF		
Solothurn	2003	Sol.		
Solothurn	2003	Rép.		
Solothurn	2003	DS		
Solothurn	2003	UDF		
Solothurn	2003	PSL		
Solothurn	2003	Lega		
Solothurn	2003	MCR		
Solothurn	2003	Sép.		
Solothurn	2003	Autres		
Solothurn	1999	PLR	20555	25.37
Solothurn	1999	PDC	17351	21.41
Solothurn	1999	PS	22036	27.19
Solothurn	1999	UDC	15046	18.57
Solothurn	1999	PL		
Solothurn	1999	AdI		
Solothurn	1999	PEV		
Solothurn	1999	PCS		
Solothurn	1999	PVL		
Solothurn	1999	PBD		
Solothurn	1999	PST		
Solothurn	1999	PSA		
Solothurn	1999	POCH		
Solothurn	1999	PES	3969	4.9
Solothurn	1999	AVF		
Solothurn	1999	Sol.		
Solothurn	1999	Rép.		
Solothurn	1999	DS		
Solothurn	1999	UDF		
Solothurn	1999	PSL	1052	1.3
Solothurn	1999	Lega		
Solothurn	1999	MCR		
Solothurn	1999	Sép.		
Solothurn	1999	Autres	1022	1.26
Solothurn	1995	PLR	19680	25.45
Solothurn	1995	PDC	16633	21.51
Solothurn	1995	PS	18736	24.23
Solothurn	1995	UDC	5179	6.7
Solothurn	1995	PL		
Solothurn	1995	AdI	1266	1.64
Solothurn	1995	PEV		
Solothurn	1995	PCS		
Solothurn	1995	PVL		
Solothurn	1995	PBD		
Solothurn	1995	PST		
Solothurn	1995	PSA		
Solothurn	1995	POCH		
Solothurn	1995	PES	4523	5.85
Solothurn	1995	AVF		
Solothurn	1995	Sol.		
Solothurn	1995	Rép.		
Solothurn	1995	DS	2147	2.78
Solothurn	1995	UDF		
Solothurn	1995	PSL	8177	10.57
Solothurn	1995	Lega		
Solothurn	1995	MCR		
Solothurn	1995	Sép.		
Solothurn	1995	Autres	988	1.28
Solothurn	1991	PLR	28760	32.77
Solothurn	1991	PDC	19472	22.19
Solothurn	1991	PS	17374	19.8
Solothurn	1991	UDC		
Solothurn	1991	PL		
Solothurn	1991	AdI	2552	2.91
Solothurn	1991	PEV	1022	1.16
Solothurn	1991	PCS		
Solothurn	1991	PVL		
Solothurn	1991	PBD		
Solothurn	1991	PST		
Solothurn	1991	PSA		
Solothurn	1991	POCH		
Solothurn	1991	PES	6435	7.33
Solothurn	1991	AVF		
Solothurn	1991	Sol.		
Solothurn	1991	Rép.		
Solothurn	1991	DS		
Solothurn	1991	UDF		
Solothurn	1991	PSL	7987	9.1
Solothurn	1991	Lega		
Solothurn	1991	MCR		
Solothurn	1991	Sép.		
Solothurn	1991	Autres	4157	4.74
Solothurn	1987	PLR	32423	36.32
Solothurn	1987	PDC	22404	25.1
Solothurn	1987	PS	19884	22.27
Solothurn	1987	UDC		
Solothurn	1987	PL		
Solothurn	1987	AdI	3166	3.55
Solothurn	1987	PEV		
Solothurn	1987	PCS		
Solothurn	1987	PVL		
Solothurn	1987	PBD		
Solothurn	1987	PST	294	0.33
Solothurn	1987	PSA		
Solothurn	1987	POCH		
Solothurn	1987	PES		
Solothurn	1987	AVF		
Solothurn	1987	Sol.		
Solothurn	1987	Rép.		
Solothurn	1987	DS		
Solothurn	1987	UDF		
Solothurn	1987	PSL	4402	4.93
Solothurn	1987	Lega		
Solothurn	1987	MCR		
Solothurn	1987	Sép.		
Solothurn	1987	Autres	6703	7.51
Solothurn	1983	PLR	32004	37.21
Solothurn	1983	PDC	22977	26.71
Solothurn	1983	PS	23884	27.77
Solothurn	1983	UDC		
Solothurn	1983	PL		
Solothurn	1983	AdI	3412	3.97
Solothurn	1983	PEV		
Solothurn	1983	PCS		
Solothurn	1983	PVL		
Solothurn	1983	PBD		
Solothurn	1983	PST		
Solothurn	1983	PSA		
Solothurn	1983	POCH	2977	3.46
Solothurn	1983	PES		
Solothurn	1983	AVF		
Solothurn	1983	Sol.		
Solothurn	1983	Rép.		
Solothurn	1983	DS		
Solothurn	1983	UDF		
Solothurn	1983	PSL		
Solothurn	1983	Lega		
Solothurn	1983	MCR		
Solothurn	1983	Sép.		
Solothurn	1983	Autres	754	0.88
Solothurn	1979	PLR	30163	39
Solothurn	1979	PDC	21310	27.55
Solothurn	1979	PS	21974	28.41
Solothurn	1979	UDC		
Solothurn	1979	PL		
Solothurn	1979	AdI		
Solothurn	1979	PEV		
Solothurn	1979	PCS		
Solothurn	1979	PVL		
Solothurn	1979	PBD		
Solothurn	1979	PST	740	0.96
Solothurn	1979	PSA		
Solothurn	1979	POCH	3150	4.07
Solothurn	1979	PES		
Solothurn	1979	AVF		
Solothurn	1979	Sol.		
Solothurn	1979	Rép.		
Solothurn	1979	DS		
Solothurn	1979	UDF		
Solothurn	1979	PSL		
Solothurn	1979	Lega		
Solothurn	1979	MCR		
Solothurn	1979	Sép.		
Solothurn	1979	Autres		
Solothurn	1975	PLR	32537	38.68
Solothurn	1975	PDC	21841	25.97
Solothurn	1975	PS	26373	31.36
Solothurn	1975	UDC		
Solothurn	1975	PL		
Solothurn	1975	AdI		
Solothurn	1975	PEV		
Solothurn	1975	PCS		
Solothurn	1975	PVL		
Solothurn	1975	PBD		
Solothurn	1975	PST		
Solothurn	1975	PSA		
Solothurn	1975	POCH	2862	3.4
Solothurn	1975	PES		
Solothurn	1975	AVF		
Solothurn	1975	Sol.		
Solothurn	1975	Rép.		
Solothurn	1975	DS		
Solothurn	1975	UDF		
Solothurn	1975	PSL		
Solothurn	1975	Lega		
Solothurn	1975	MCR		
Solothurn	1975	Sép.		
Solothurn	1975	Autres	496	0.59
Solothurn	1971	PLR	27793	34.3
Solothurn	1971	PDC	22426	27.68
Solothurn	1971	PS	21299	26.29
Solothurn	1971	UDC		
Solothurn	1971	PL		
Solothurn	1971	AdI	5805	7.16
Solothurn	1971	PEV		
Solothurn	1971	PCS		
Solothurn	1971	PVL		
Solothurn	1971	PBD		
Solothurn	1971	PST		
Solothurn	1971	PSA		
Solothurn	1971	POCH		
Solothurn	1971	PES		
Solothurn	1971	AVF		
Solothurn	1971	Sol.		
Solothurn	1971	Rép.		
Solothurn	1971	DS	3705	4.57
Solothurn	1971	UDF		
Solothurn	1971	PSL		
Solothurn	1971	Lega		
Solothurn	1971	MCR		
Solothurn	1971	Sép.		
Solothurn	1971	Autres		
Basel-Stadt	2019	PLR	3246	6.04
Basel-Stadt	2019	PDC	2454	4.57
Basel-Stadt	2019	PS	17535	32.65
Basel-Stadt	2019	UDC	6633	12.35
Basel-Stadt	2019	PL	8234	15.33
Basel-Stadt	2019	AdI		
Basel-Stadt	2019	PEV	1084	2.02
Basel-Stadt	2019	PCS		
Basel-Stadt	2019	PVL	3060	5.7
Basel-Stadt	2019	PBD	197	0.37
Basel-Stadt	2019	PST		
Basel-Stadt	2019	PSA		
Basel-Stadt	2019	POCH		
Basel-Stadt	2019	PES	9503	17.7
Basel-Stadt	2019	AVF		
Basel-Stadt	2019	Sol.		
Basel-Stadt	2019	Rép.		
Basel-Stadt	2019	DS		
Basel-Stadt	2019	UDF	152	0.28
Basel-Stadt	2019	PSL		
Basel-Stadt	2019	Lega		
Basel-Stadt	2019	MCR		
Basel-Stadt	2019	Sép.		
Basel-Stadt	2019	Autres	1607	2.99
Basel-Stadt	2015	PLR	5476	9.82
Basel-Stadt	2015	PDC	3596	6.45
Basel-Stadt	2015	PS	18577	33.31
Basel-Stadt	2015	UDC	9842	17.65
Basel-Stadt	2015	PL	6438	11.54
Basel-Stadt	2015	AdI		
Basel-Stadt	2015	PEV	1293	2.32
Basel-Stadt	2015	PCS		
Basel-Stadt	2015	PVL	2679	4.8
Basel-Stadt	2015	PBD	614	1.1
Basel-Stadt	2015	PST		
Basel-Stadt	2015	PSA		
Basel-Stadt	2015	POCH		
Basel-Stadt	2015	PES	6235	11.18
Basel-Stadt	2015	AVF		
Basel-Stadt	2015	Sol.		
Basel-Stadt	2015	Rép.		
Basel-Stadt	2015	DS		
Basel-Stadt	2015	UDF	256	0.46
Basel-Stadt	2015	PSL		
Basel-Stadt	2015	Lega		
Basel-Stadt	2015	MCR		
Basel-Stadt	2015	Sép.		
Basel-Stadt	2015	Autres	765	1.37
Basel-Stadt	2011	PLR	6846	12.31
Basel-Stadt	2011	PDC	3631	6.53
Basel-Stadt	2011	PS	16198	29.12
Basel-Stadt	2011	UDC	9190	16.52
Basel-Stadt	2011	PL	3797	6.83
Basel-Stadt	2011	AdI		
Basel-Stadt	2011	PEV	1389	2.5
Basel-Stadt	2011	PCS		
Basel-Stadt	2011	PVL	3241	5.83
Basel-Stadt	2011	PBD	1241	2.23
Basel-Stadt	2011	PST		
Basel-Stadt	2011	PSA		
Basel-Stadt	2011	POCH		
Basel-Stadt	2011	PES	7475	13.44
Basel-Stadt	2011	AVF		
Basel-Stadt	2011	Sol.		
Basel-Stadt	2011	Rép.		
Basel-Stadt	2011	DS		
Basel-Stadt	2011	UDF	285	0.51
Basel-Stadt	2011	PSL		
Basel-Stadt	2011	Lega		
Basel-Stadt	2011	MCR		
Basel-Stadt	2011	Sép.		
Basel-Stadt	2011	Autres	2329	4.19
Basel-Stadt	2007	PLR	6636	11.34
Basel-Stadt	2007	PDC	4313	7.37
Basel-Stadt	2007	PS	20571	35.16
Basel-Stadt	2007	UDC	10801	18.46
Basel-Stadt	2007	PL	5356	9.15
Basel-Stadt	2007	AdI		
Basel-Stadt	2007	PEV	2088	3.57
Basel-Stadt	2007	PCS		
Basel-Stadt	2007	PVL		
Basel-Stadt	2007	PBD		
Basel-Stadt	2007	PST		
Basel-Stadt	2007	PSA		
Basel-Stadt	2007	POCH		
Basel-Stadt	2007	PES	7083	12.11
Basel-Stadt	2007	AVF		
Basel-Stadt	2007	Sol.		
Basel-Stadt	2007	Rép.		
Basel-Stadt	2007	DS	401	0.69
Basel-Stadt	2007	UDF	294	0.5
Basel-Stadt	2007	PSL		
Basel-Stadt	2007	Lega		
Basel-Stadt	2007	MCR		
Basel-Stadt	2007	Sép.		
Basel-Stadt	2007	Autres	967	1.65
Basel-Stadt	2003	PLR	5613	9.91
Basel-Stadt	2003	PDC	3735	6.59
Basel-Stadt	2003	PS	23174	40.92
Basel-Stadt	2003	UDC	10549	18.63
Basel-Stadt	2003	PL	4790	8.46
Basel-Stadt	2003	AdI		
Basel-Stadt	2003	PEV	1621	2.86
Basel-Stadt	2003	PCS		
Basel-Stadt	2003	PVL		
Basel-Stadt	2003	PBD		
Basel-Stadt	2003	PST		
Basel-Stadt	2003	PSA		
Basel-Stadt	2003	POCH		
Basel-Stadt	2003	PES	5218	9.21
Basel-Stadt	2003	AVF		
Basel-Stadt	2003	Sol.		
Basel-Stadt	2003	Rép.		
Basel-Stadt	2003	DS	626	1.11
Basel-Stadt	2003	UDF	419	0.74
Basel-Stadt	2003	PSL		
Basel-Stadt	2003	Lega		
Basel-Stadt	2003	MCR		
Basel-Stadt	2003	Sép.		
Basel-Stadt	2003	Autres	888	1.57
Basel-Stadt	1999	PLR	6731	12.14
Basel-Stadt	1999	PDC	4761	8.59
Basel-Stadt	1999	PS	18440	33.26
Basel-Stadt	1999	UDC	7516	13.56
Basel-Stadt	1999	PL	5919	10.68
Basel-Stadt	1999	AdI		
Basel-Stadt	1999	PEV	2089	3.77
Basel-Stadt	1999	PCS		
Basel-Stadt	1999	PVL		
Basel-Stadt	1999	PBD		
Basel-Stadt	1999	PST		
Basel-Stadt	1999	PSA		
Basel-Stadt	1999	POCH		
Basel-Stadt	1999	PES	4829	8.71
Basel-Stadt	1999	AVF		
Basel-Stadt	1999	Sol.		
Basel-Stadt	1999	Rép.		
Basel-Stadt	1999	DS	2126	3.83
Basel-Stadt	1999	UDF		
Basel-Stadt	1999	PSL		
Basel-Stadt	1999	Lega		
Basel-Stadt	1999	MCR		
Basel-Stadt	1999	Sép.		
Basel-Stadt	1999	Autres	3029	5.46
Basel-Stadt	1995	PLR	7227	12.16
Basel-Stadt	1995	PDC	5765	9.7
Basel-Stadt	1995	PS	21119	35.53
Basel-Stadt	1995	UDC		
Basel-Stadt	1995	PL	8837	14.86
Basel-Stadt	1995	AdI		
Basel-Stadt	1995	PEV	2457	4.13
Basel-Stadt	1995	PCS		
Basel-Stadt	1995	PVL		
Basel-Stadt	1995	PBD		
Basel-Stadt	1995	PST	789	1.33
Basel-Stadt	1995	PSA		
Basel-Stadt	1995	POCH		
Basel-Stadt	1995	PES	3317	5.58
Basel-Stadt	1995	AVF	3572	6.01
Basel-Stadt	1995	Sol.	387	0.65
Basel-Stadt	1995	Rép.		
Basel-Stadt	1995	DS	4100	6.9
Basel-Stadt	1995	UDF		
Basel-Stadt	1995	PSL	1481	2.49
Basel-Stadt	1995	Lega		
Basel-Stadt	1995	MCR		
Basel-Stadt	1995	Sép.		
Basel-Stadt	1995	Autres	397	0.67
Basel-Stadt	1991	PLR	9281	15.81
Basel-Stadt	1991	PDC	6088	10.37
Basel-Stadt	1991	PS	14851	25.3
Basel-Stadt	1991	UDC	1167	1.99
Basel-Stadt	1991	PL	7804	13.29
Basel-Stadt	1991	AdI	4345	7.4
Basel-Stadt	1991	PEV	1918	3.27
Basel-Stadt	1991	PCS		
Basel-Stadt	1991	PVL		
Basel-Stadt	1991	PBD		
Basel-Stadt	1991	PST	844	1.44
Basel-Stadt	1991	PSA		
Basel-Stadt	1991	POCH	4552	7.75
Basel-Stadt	1991	PES	2586	4.41
Basel-Stadt	1991	AVF		
Basel-Stadt	1991	Sol.		
Basel-Stadt	1991	Rép.		
Basel-Stadt	1991	DS	1898	3.23
Basel-Stadt	1991	UDF	540	0.92
Basel-Stadt	1991	PSL		
Basel-Stadt	1991	Lega		
Basel-Stadt	1991	MCR		
Basel-Stadt	1991	Sép.		
Basel-Stadt	1991	Autres	2833	4.83
Basel-Stadt	1987	PLR	6499	11.16
Basel-Stadt	1987	PDC	5808	9.98
Basel-Stadt	1987	PS	15102	25.94
Basel-Stadt	1987	UDC		
Basel-Stadt	1987	PL	7153	12.29
Basel-Stadt	1987	AdI	5472	9.4
Basel-Stadt	1987	PEV	2645	4.54
Basel-Stadt	1987	PCS		
Basel-Stadt	1987	PVL		
Basel-Stadt	1987	PBD		
Basel-Stadt	1987	PST	1099	1.89
Basel-Stadt	1987	PSA		
Basel-Stadt	1987	POCH	5488	9.43
Basel-Stadt	1987	PES	644	1.11
Basel-Stadt	1987	AVF	1892	3.25
Basel-Stadt	1987	Sol.		
Basel-Stadt	1987	Rép.		
Basel-Stadt	1987	DS	2614	4.49
Basel-Stadt	1987	UDF		
Basel-Stadt	1987	PSL		
Basel-Stadt	1987	Lega		
Basel-Stadt	1987	MCR		
Basel-Stadt	1987	Sép.		
Basel-Stadt	1987	Autres	3801	6.53
